fact,k_s,pzt,pzm,fnlt,fnlm
4.625014872108932917e-01,2.320875543940928480e+02,1.338979750455636039e-02,1.339238788707982145e-02,-1.365680061782143628e+00,-1.365668776051538247e+00
4.636675371170396187e-01,2.326726890985258365e+02,1.350061292322140769e-02,1.350328718389183329e-02,-1.364087660898541721e+00,-1.364082155732529333e+00
4.648365268459134780e-01,2.332592990333873786e+02,1.361239613590996267e-02,1.361497410055388831e-02,-1.362488807515779721e+00,-1.362486976282171192e+00
4.660084638093397458e-01,2.338473879180002086e+02,1.372535079840343439e-02,1.372745228369456200e-02,-1.360878575865391626e+00,-1.360883187637177638e+00
4.671833554378297948e-01,2.344369594810642070e+02,1.383867074727576814e-02,1.384072536259911036e-02,-1.359278819663388038e+00,-1.359270737791205663e+00
4.683612091806286792e-01,2.350280174606799051e+02,1.395241123437953104e-02,1.395479695596925362e-02,-1.357658279514199151e+00,-1.357649577266738072e+00
4.695420325057623745e-01,2.356205656043722740e+02,1.406717264616893538e-02,1.406967066801807428e-02,-1.356020677285193932e+00,-1.356019654823020781e+00
4.707258329000851282e-01,2.362146076691145709e+02,1.418254880244314634e-02,1.418535007525065575e-02,-1.354393566214196376e+00,-1.354380920174719893e+00
4.719126178693267559e-01,2.368101474213518713e+02,1.429899416822961317e-02,1.430183874696645645e-02,-1.352732869723658915e+00,-1.352733318768322590e+00
4.731023949381405469e-01,2.374071886370252855e+02,1.441677247840661251e-02,1.441914023402352842e-02,-1.351072766470613917e+00,-1.351076800616244356e+00
4.742951716501507264e-01,2.380057351015957749e+02,1.453499437326890610e-02,1.453725806361569166e-02,-1.349406081756939324e+00,-1.349411312192750234e+00
4.754909555680003064e-01,2.386057906100679986e+02,1.465343142041985319e-02,1.465619574594577076e-02,-1.347738656825212766e+00,-1.347736800244736521e+00
4.766897542733987692e-01,2.392073589670144429e+02,1.477383863801384582e-02,1.477595677247757651e-02,-1.346055153983637842e+00,-1.346053213462532483e+00
4.778915753671716948e-01,2.398104439866001201e+02,1.489447686051669287e-02,1.489654460453605084e-02,-1.344360304919604454e+00,-1.344360497766766915e+00
4.790964264693065022e-01,2.404150494926057320e+02,1.501570248373276274e-02,1.501796269656373306e-02,-1.342658476522301525e+00,-1.342658597519832631e+00
4.803043152190021869e-01,2.410211793184525106e+02,1.513736517716761029e-02,1.514021446410566789e-02,-1.340947192598397120e+00,-1.340947460421454407e+00
4.815152492747178381e-01,2.416288373072265472e+02,1.526070800391601985e-02,1.526330331447552785e-02,-1.339229477253784939e+00,-1.339227031699327553e+00
4.827292363142206555e-01,2.422380273117028935e+02,1.538500980080968576e-02,1.538723262107652250e-02,-1.337500195981579543e+00,-1.337497255126348206e+00
4.839462840346350214e-01,2.428487531943703459e+02,1.550929339180062011e-02,1.551200573275075302e-02,-1.335759927742985465e+00,-1.335758076113634285e+00
4.851664001524911840e-01,2.434610188274556037e+02,1.563462321419395798e-02,1.563762597650467448e-02,-1.334010665573903243e+00,-1.334009437622236671e+00
4.863895924037740515e-01,2.440748280929479677e+02,1.576144393864373910e-02,1.576409665167542024e-02,-1.332259104083223900e+00,-1.332251287135502116e+00
4.876158685439723750e-01,2.446901848826239529e+02,1.588896996509635978e-02,1.589142101939055793e-02,-1.330481144027962692e+00,-1.330483564862007473e+00
4.888452363481279872e-01,2.453070930980719311e+02,1.601653265045245231e-02,1.601960233423780494e-02,-1.328712979443783748e+00,-1.328706214162235666e+00
4.900777036108849294e-01,2.459255566507169135e+02,1.614587973060413462e-02,1.614864379851151110e-02,-1.326928490152948337e+00,-1.326919179531885540e+00
4.913132781465389121e-01,2.465455794618452785e+02,1.627627995301958799e-02,1.627854859670035612e-02,-1.325113343991757953e+00,-1.325122403046517183e+00
4.925519677890869974e-01,2.471671654626297254e+02,1.640676585609924035e-02,1.640931988129539290e-02,-1.323320089336907479e+00,-1.323315825153898562e+00
4.937937803922770597e-01,2.477903185941540869e+02,1.653786434398009375e-02,1.654096077051659189e-02,-1.321495853440429524e+00,-1.321499387980460183e+00
4.950387238296578563e-01,2.484150428074384820e+02,1.667047674692191325e-02,1.667347434545054033e-02,-1.319679230778322943e+00,-1.319673033429208164e+00
4.962868059946285992e-01,2.490413420634641568e+02,1.680423477186885131e-02,1.680686366257286291e-02,-1.317829166462808566e+00,-1.317836702572368734e+00
4.975380348004893594e-01,2.496692203331987798e+02,1.693831140912811437e-02,1.694113173667829292e-02,-1.315987951433213565e+00,-1.315990334147176810e+00
4.987924181804909152e-01,2.502986815976214814e+02,1.707398303280293836e-02,1.707628155002394871e-02,-1.314134513095391643e+00,-1.314133869623421269e+00
5.000499640878851570e-01,2.509297298477481775e+02,1.720966106887885511e-02,1.721231604121704201e-02,-1.312267849432753097e+00,-1.312267247590105601e+00
5.013106804959759355e-01,2.515623690846570071e+02,1.734621332313916742e-02,1.734923811900536753e-02,-1.310391397506342148e+00,-1.310390408189539446e+00
5.025745753981688546e-01,2.521966033195133434e+02,1.748414637154848544e-02,1.748705065087054200e-02,-1.308503033755012979e+00,-1.308503290147404075e+00
5.038416568080225089e-01,2.528324365735955155e+02,1.762277262644632719e-02,1.762575645945853656e-02,-1.306605316451822540e+00,-1.306605830616485608e+00
5.051119327592989983e-01,2.534698728783202171e+02,1.776269056575516606e-02,1.776535833404698991e-02,-1.304704363458621508e+00,-1.304697967910808831e+00
5.063854113060151096e-01,2.541089162752680863e+02,1.790338456136703060e-02,1.790585901994309892e-02,-1.302788135422954907e+00,-1.302779640750766132e+00
5.076621005224931649e-01,2.547495708162092569e+02,1.804440432562424979e-02,1.804726121458020277e-02,-1.300853912069758200e+00,-1.300850785167785517e+00
5.089420085034125352e-01,2.553918405631292501e+02,1.818611960835248703e-02,1.818956757243975556e-02,-1.298909312549529016e+00,-1.298911338518694780e+00
5.102251433638604894e-01,2.560357295882544122e+02,1.833003884214770215e-02,1.833278070859810371e-02,-1.296959824089769953e+00,-1.296961235081804276e+00
5.115115132393840414e-01,2.566812419740780911e+02,1.847407188296843611e-02,1.847690318807616167e-02,-1.295003573092570193e+00,-1.295000412067697670e+00
5.128011262860407982e-01,2.573283818133858745e+02,1.861922001026285189e-02,1.862193752664932991e-02,-1.293031813054942303e+00,-1.293028804163883771e+00
5.140939906804528059e-01,2.579771532092829602e+02,1.876507527445261947e-02,1.876788618809948836e-02,-1.291047184373438572e+00,-1.291046347141811657e+00
5.153901146198553995e-01,2.586275602752183431e+02,1.891174486499959395e-02,1.891475160363728994e-02,-1.289052119921133777e+00,-1.289052974203306334e+00
5.166895063221510487e-01,2.592796071350120428e+02,1.905987719835982447e-02,1.906253612729438482e-02,-1.287044009195717154e+00,-1.287048619266444538e+00
5.179921740259609830e-01,2.599332979228809108e+02,1.920838013729959590e-02,1.921124208376030415e-02,-1.285030486313150311e+00,-1.285033218250596354e+00
5.192981259906778169e-01,2.605886367834651196e+02,1.935808152261092943e-02,1.936087173531982064e-02,-1.283008214970886796e+00,-1.283006701368394342e+00
5.206073704965171745e-01,2.612456278718540261e+02,1.950762523658984560e-02,1.951142728854397476e-02,-1.280971108982803530e+00,-1.280969001404824059e+00
5.219199158445707587e-01,2.619042753536126611e+02,1.965985771971711857e-02,1.966291089936939365e-02,-1.278926176739157983e+00,-1.278920051947454395e+00
5.232357703568589757e-01,2.625645834048085021e+02,1.981181320533439635e-02,1.981532465832754400e-02,-1.276861431282353632e+00,-1.276859782739109272e+00
5.245549423763833374e-01,2.632265562120373943e+02,1.996490981877042936e-02,1.996867060517762069e-02,-1.274792189863340752e+00,-1.274788127514418390e+00
5.258774402671796411e-01,2.638901979724503803e+02,2.011935885135701652e-02,2.012295071797741766e-02,-1.272703684621673048e+00,-1.272705014075232954e+00
5.272032724143710380e-01,2.645555128937803602e+02,2.027427539058497194e-02,2.027816691894211709e-02,-1.270615161441923213e+00,-1.270610373345864241e+00
5.285324472242208804e-01,2.652225051943686367e+02,2.043110287099187891e-02,2.043432105952402295e-02,-1.268505106858105691e+00,-1.268504135608750527e+00
5.298649731241863448e-01,2.658911791031916891e+02,2.058807853496554333e-02,2.059141493192263167e-02,-1.266379545672993823e+00,-1.266386230806944013e+00
5.312008585629719448e-01,2.665615388598881168e+02,2.074646981668391843e-02,2.074945026728333003e-02,-1.264260953265694765e+00,-1.264256584372883019e+00
5.325401120105824893e-01,2.672335887147852418e+02,2.090441425323645228e-02,2.090842873029320412e-02,-1.262121530049657769e+00,-1.262115128637171457e+00
5.338827419583774825e-01,2.679073329289263370e+02,2.106442831176955771e-02,2.106835190626785842e-02,-1.259965491206833432e+00,-1.259961787652458698e+00
5.352287569191247485e-01,2.685827757740976836e+02,2.122562309528776975e-02,2.122922133277545254e-02,-1.257800991445434224e+00,-1.257796491855639243e+00
5.365781654270541656e-01,2.692599215328552305e+02,2.138774002188431958e-02,2.139103846346366439e-02,-1.255621209106040581e+00,-1.255619164058272563e+00
5.379309760379118455e-01,2.699387744985521067e+02,2.155064196614028121e-02,2.155380468157793925e-02,-1.253429443673303112e+00,-1.253429733299169513e+00
5.392871973290148668e-01,2.706193389753659631e+02,2.171377121123884216e-02,2.171752130020026747e-02,-1.251227867924977977e+00,-1.251228125105533273e+00
5.406468378993048995e-01,2.713016192783257452e+02,2.187845360507882295e-02,2.188218956223393283e-02,-1.249017157785959675e+00,-1.249014261595384090e+00
5.420099063694032715e-01,2.719856197333396040e+02,2.204376939921668874e-02,2.204781063138376920e-02,-1.246796164162384368e+00,-1.246788070013947536e+00
5.433764113816654806e-01,2.726713446772219527e+02,2.221132501063603076e-02,2.221438558795665527e-02,-1.244555265920574527e+00,-1.244549474580250115e+00
5.447463616002359288e-01,2.733587984577212637e+02,2.237794290981480472e-02,2.238191544450595163e-02,-1.242294690539288649e+00,-1.242298396155813833e+00
5.461197657111029891e-01,2.740479854335472965e+02,2.254710585273806550e-02,2.255040113203732668e-02,-1.240031854465698302e+00,-1.240034759627042016e+00
5.474966324221535174e-01,2.747389099743988936e+02,2.271604225412807154e-02,2.271984349472542380e-02,-1.237751281180060392e+00,-1.237758486254882051e+00
5.488769704632292523e-01,2.754315764609918915e+02,2.288657242544834408e-02,2.289024329885819969e-02,-1.235464932623072887e+00,-1.235469497426528118e+00
5.502607885861808823e-01,2.761259892850864617e+02,2.305767408981791028e-02,2.306160122649656558e-02,-1.233172476967629994e+00,-1.233167716536183844e+00
5.516480955649238904e-01,2.768221528495151915e+02,2.322990862995605310e-02,2.323391786192554806e-02,-1.230856070140706526e+00,-1.230853061991874497e+00
5.530389001954957306e-01,2.775200715682115629e+02,2.340390329342838249e-02,2.340719372657615663e-02,-1.228529752846183820e+00,-1.228525454132656236e+00
5.544332112961087855e-01,2.782197498662367252e+02,2.357685867860804044e-02,2.358142923129353738e-02,-1.226187808251114841e+00,-1.226184813783343985e+00
5.558310377072084307e-01,2.789211921798084859e+02,2.375282305345895878e-02,2.375662470307150775e-02,-1.223831586138814709e+00,-1.223831058148373119e+00
5.572323882915281024e-01,2.796244029563290496e+02,2.392790834439263714e-02,2.393278037871465411e-02,-1.221467643087313704e+00,-1.221464105857711369e+00
5.586372719341460291e-01,2.803293866544134403e+02,2.410613086756961329e-02,2.410989639878211716e-02,-1.219086635549598396e+00,-1.219083876025097268e+00
5.600456975425410766e-01,2.810361477439174678e+02,2.428373765211530241e-02,2.428797281862251842e-02,-1.216697858840975588e+00,-1.216690282867638473e+00
5.614576740466498128e-01,2.817446907059665477e+02,2.446296897693484712e-02,2.446700957712820076e-02,-1.214287210510055282e+00,-1.214283246146767858e+00
5.628732103989225743e-01,2.824550200329836684e+02,2.464276919209213920e-02,2.464700653733600116e-02,-1.211862330653411757e+00,-1.211862678392942039e+00
5.642923155743805319e-01,2.831671402287179831e+02,2.482388315098674539e-02,2.482796344333178598e-02,-1.209435637963815369e+00,-1.209428497844418970e+00
5.657149985706723117e-01,2.838810558082734588e+02,2.500578900909777857e-02,2.500987994547050966e-02,-1.206981606979625310e+00,-1.206980617053072358e+00
5.671412684081313937e-01,2.845967712981373552e+02,2.518842952059924950e-02,2.519275559046524338e-02,-1.204516204214071795e+00,-1.204518951840914065e+00
5.685711341298332888e-01,2.853142912362092716e+02,2.537202265961363210e-02,2.537658982335746702e-02,-1.202043471553029930e+00,-1.202043413961515039e+00
5.700046048016524924e-01,2.860336201718295115e+02,2.555675562238905740e-02,2.556138197732402487e-02,-1.199556228776793354e+00,-1.199553915412848948e+00
5.714416895123204387e-01,2.867547626658080731e+02,2.574357698349797469e-02,2.574713127817456620e-02,-1.197048964640741620e+00,-1.197050370500845062e+00
5.728823973734825659e-01,2.874777232904535822e+02,2.592981849148113041e-02,2.593383683847821572e-02,-1.194528941876649819e+00,-1.194532690405345265e+00
5.743267375197568247e-01,2.882025066296023965e+02,2.611769626069641165e-02,2.612149766652156410e-02,-1.192002188783596317e+00,-1.192000784290261572e+00
5.757747191087908556e-01,2.889291172786473680e+02,2.630520458141156689e-02,2.631011265212037861e-02,-1.189453800741003375e+00,-1.189454562123210435e+00
5.772263513213206076e-01,2.896575598445674018e+02,2.649480715594254923e-02,2.649968056581555528e-02,-1.186893394526179035e+00,-1.186893935218726659e+00
5.786816433612281818e-01,2.903878389459561618e+02,2.668535319558557051e-02,2.669020006867031669e-02,-1.184323560860854441e+00,-1.184318812339572924e+00
5.801406044556003394e-01,2.911199592130517999e+02,2.687692148936489042e-02,2.688166969764327341e-02,-1.181735191274194685e+00,-1.181729099504131408e+00
5.816032438547870109e-01,2.918539252877660033e+02,2.706875312841262177e-02,2.707408787394495822e-02,-1.179123078937015734e+00,-1.179124704458839545e+00
5.830695708324601378e-01,2.925897418237138368e+02,2.726204738053658594e-02,2.726745288681848081e-02,-1.176505325279779912e+00,-1.176505535517210488e+00
5.845395946856720704e-01,2.933274134862427331e+02,2.745608554639489274e-02,2.746176290709590254e-02,-1.173870193795872874e+00,-1.173871497812970954e+00
5.860133247349145202e-01,2.940669449524622223e+02,2.765194879428920297e-02,2.765701597905708548e-02,-1.171221414296545138e+00,-1.171222496977826211e+00
5.874907703241782908e-01,2.948083409112739446e+02,2.784810546658880032e-02,2.785321002584731365e-02,-1.168553310710941373e+00,-1.168558436671697010e+00
5.889719408210116747e-01,2.955516060634008682e+02,2.804496019764946002e-02,2.805034281855713074e-02,-1.165884072703341268e+00,-1.165879221330581306e+00
5.904568456165804058e-01,2.962967451214174730e+02,2.824297851989673869e-02,2.824841202357689443e-02,-1.163190876402019347e+00,-1.163184755102292467e+00
5.919454941257266123e-01,2.970437628097792526e+02,2.844217085995246613e-02,2.844741515606107399e-02,-1.160472289442700200e+00,-1.160474938033797976e+00
5.934378957870304339e-01,2.977926638648535800e+02,2.864226537573428752e-02,2.864734959832716116e-02,-1.157747266025537458e+00,-1.157749674264772599e+00
5.949340600628668652e-01,2.985434530349484135e+02,2.884222369031516284e-02,2.884821259982017772e-02,-1.155015066973784199e+00,-1.155008861825246980e+00
5.964339964394675953e-01,2.992961350803431060e+02,2.904383657806220917e-02,2.905000126955739267e-02,-1.152255087848477633e+00,-1.152252404372031469e+00
5.979377144269810707e-01,3.000507147733188731e+02,2.924709908803264924e-02,2.925271256306252038e-02,-1.149481577504266383e+00,-1.149480198914636375e+00
5.994452235595322254e-01,3.008071968981882378e+02,2.945075163778189398e-02,2.945634331111298201e-02,-1.146692085115034176e+00,-1.146692145461027046e+00
6.009565333952835431e-01,3.015655862513262946e+02,2.965549617466491789e-02,2.966089018984985684e-02,-1.143889046176993052e+00,-1.143888140392278485e+00
6.024716535164953424e-01,3.023258876412005520e+02,2.986043367139944865e-02,2.986634972504761606e-02,-1.141066752115978300e+00,-1.141068081906551956e+00
6.039905935295863948e-01,3.030881058884012873e+02,3.006626566034024256e-02,3.007271830051654049e-02,-1.138234380139038660e+00,-1.138231866038879714e+00
6.055133630651949872e-01,3.038522458256726395e+02,3.027456410298976289e-02,3.027999214476381762e-02,-1.135382277586150401e+00,-1.135379387215910363e+00
6.070399717782402060e-01,3.046183122979428504e+02,3.048336998425274155e-02,3.048816732616052225e-02,-1.132508075265219905e+00,-1.132510542898605088e+00
